Fecha	T.ida	T.vuelta
20240115	28264	28269
20240115	28269	28274
20240115	28274	28387
20240115	28387	
20240115	28502	28472
20240115	28472	37885
20240115	37885	
20240115	28502	28472
20240115	28472	37885
20240115	37885	
20240115	28504	28562
20240115	28562	28554
20240115	28554	28566
20240115	28566	28520
20240115	28520	28576
20240115	28576	28530
20240115	28530	28586
20240115	28586	28540
20240115	28540	28596
20240115	28596	28550
20240115	28550	
20240115	28271	25510
20240115	25510	28283
20240115	28283	28288
20240115	28288	28295
20240115	28295	28362
20240115	28362	28369
20240115	28369	28374
20240115	28374	28381
20240115	28381	
20240115	28271	25510
20240115	25510	28283
20240115	28283	28288
20240115	28288	28295
20240115	28295	28362
20240115	28362	28369
20240115	28369	28374
20240115	28374	28381
20240115	28381	
20240115	37871	28466
20240115	28466	25480
20240115	25480	37867
20240115	37867	28572
20240115	28572	28526
20240115	28526	28582
20240115	28582	28536
20240115	28536	28592
20240115	28592	28546
20240115	28546	28490
20240115	28490	39506
20240115	39506	
20240115	28402	25404
20240115	25404	28416
20240115	28416	25418
20240115	25418	28430
20240115	28430	25432
20240115	25432	28444
20240115	28444	25446
20240115	25446	28458
20240115	28458	25460
20240115	25460	
20240115	31560	25402
20240115	25402	28412
20240115	28412	25414
20240115	25414	28426
20240115	28426	25428
20240115	25428	28440
20240115	28440	25442
20240115	25442	28456
20240115	28456	25458
20240115	25458	28484
20240115	28484	25472
20240115	25472	
20240115	28470	37889
20240115	37889	37894
20240115	37894	
20240115	36509	78100
20240115	78100	78115
20240115	78115	78126
20240115	78126	78137
20240115	78137	78136
20240115	78136	78041
20240115	78041	78058
20240115	78058	78169
20240115	78169	78176
20240115	78176	78185
20240115	78185	36500
20240115	36500	
20240115	36273	78006
20240115	78006	78109
20240115	78109	78122
20240115	78122	78133
20240115	78133	78132
20240115	78132	78143
20240115	78143	78142
20240115	78142	78155
20240115	78155	78158
20240115	78158	78171
20240115	78171	78178
20240115	78178	78189
20240115	78189	36272
20240115	36272	
20240115	78103	78114
20240115	78114	78123
20240115	78123	78134
20240115	78134	78037
20240115	78037	78054
20240115	78054	78057
20240115	78057	78074
20240115	78074	78187
20240115	78187	78188
20240115	78188	
20240115	78103	78114
20240115	78114	78123
20240115	78123	78134
20240115	78134	78037
20240115	78037	78054
20240115	78054	78057
20240115	78057	78074
20240115	78074	78187
20240115	78187	78188
20240115	78188	
20240115	78127	
20240115	36265	78002
20240115	78002	78107
20240115	78107	78120
20240115	78120	78129
20240115	78129	78152
20240115	78152	78165
20240115	78165	
20240115	36269	78004
20240115	78004	78009
20240115	78009	78026
20240115	78026	78145
20240115	78145	78146
20240115	78146	78159
20240115	78159	78160
20240115	78160	77987
20240115	77987	36282
20240115	36282	
20240115	78102	78005
20240115	78005	78022
20240115	78022	78131
20240115	78131	78144
20240115	78144	78157
20240115	78157	78168
20240115	78168	78179
20240115	78179	78184
20240115	78184	
20240115	36273	78006
20240115	78006	78109
20240115	78109	78122
20240115	78122	78133
20240115	78133	78132
20240115	78132	78143
20240115	78143	78142
20240115	78142	78155
20240115	78155	78158
20240115	78158	78171
20240115	78171	78178
20240115	78178	78189
20240115	78189	36272
20240115	36272	
20240115	78104	78113
20240115	78113	36268
20240115	36268	
20240115	36509	78100
20240115	78100	78115
20240115	78115	78126
20240115	78126	78137
20240115	78137	78136
20240115	78136	78041
20240115	78041	78058
20240115	78058	78169
20240115	78169	78176
20240115	78176	78185
20240115	78185	36500
20240115	36500	
20240115	28506	28560
20240115	28560	25490
20240115	25490	28570
20240115	28570	28524
20240115	28524	28580
20240115	28580	28534
20240115	28534	28590
20240115	28590	28544
20240115	28544	
20240115	28506	28560
20240115	28560	25490
20240115	25490	28570
20240115	28570	28524
20240115	28524	28580
20240115	28580	28534
20240115	28534	28590
20240115	28590	28544
20240115	28544	
20240115	25504	25515
20240115	25515	25520
20240115	25520	28293
20240115	28293	28298
20240115	28298	28365
20240115	28365	28370
20240115	28370	25551
20240115	25551	25556
20240115	25556	31565
20240115	31565	
20240115	25504	25515
20240115	25515	25520
20240115	25520	28293
20240115	28293	28298
20240115	28298	28365
20240115	28365	28370
20240115	28370	25551
20240115	25551	25556
20240115	25556	31565
20240115	31565	
20240115	37865	25502
20240115	25502	25509
20240115	25509	25514
20240115	25514	28287
20240115	28287	28292
20240115	28292	28297
20240115	28297	28364
20240115	28364	25545
20240115	25545	25550
20240115	25550	
20240115	37865	25502
20240115	25502	25509
20240115	25509	25514
20240115	25514	28287
20240115	28287	28292
20240115	28292	28297
20240115	28297	28364
20240115	28364	25545
20240115	25545	25550
20240115	25550	
20240115	25482	37975
20240115	37975	
20240115	25501	28276
20240115	28276	28281
20240115	28281	28286
20240115	28286	28291
20240115	28291	28296
20240115	28296	25539
20240115	25539	25544
20240115	25544	28379
20240115	28379	28384
20240115	28384	28389
20240115	28389	
20240115	25501	28276
20240115	28276	28281
20240115	28281	28286
20240115	28286	28291
20240115	28291	28296
20240115	28296	25539
20240115	25539	25544
20240115	25544	28379
20240115	28379	28384
20240115	28384	28389
20240115	28389	
20240115	25503	25508
20240115	25508	28279
20240115	28279	28284
20240115	28284	25527
20240115	25527	25532
20240115	25532	28367
20240115	28367	28372
20240115	28372	37863
20240115	37863	28512
20240115	28512	28514
20240115	28514	
20240115	25503	25508
20240115	25508	28279
20240115	28279	28284
20240115	28284	25527
20240115	25527	25532
20240115	25532	28367
20240115	28367	28372
20240115	28372	37863
20240115	37863	28558
20240115	28558	25564
20240115	25564	37977
20240115	37977	
20240115	28564	37872
20240115	37872	28382
20240115	28382	25563
20240115	25563	
20240115	37862	25507
20240115	25507	25512
20240115	25512	25523
20240115	25523	25528
20240115	25528	28363
20240115	28363	28368
20240115	28368	28375
20240115	28375	28380
20240115	28380	28385
20240115	28385	
20240115	37862	25507
20240115	25507	25512
20240115	25512	25523
20240115	25523	25528
20240115	25528	28363
20240115	28363	28368
20240115	28368	28375
20240115	28375	28380
20240115	28380	28385
20240115	28385	28388
20240115	28388	
20240115	31560	25402
20240115	25402	28412
20240115	28412	25414
20240115	25414	28426
20240115	28426	25428
20240115	25428	28440
20240115	28440	25442
20240115	25442	28456
20240115	28456	25458
20240115	25458	28484
20240115	28484	25472
20240115	25472	
20240115	28402	25404
20240115	25404	28416
20240115	28416	25418
20240115	25418	28430
20240115	28430	25432
20240115	25432	28444
20240115	28444	25446
20240115	25446	28458
20240115	28458	25460
20240115	25460	
20240115	37849	28406
20240115	28406	25408
20240115	25408	28420
20240115	28420	25422
20240115	25422	28434
20240115	28434	25436
20240115	25436	28448
20240115	28448	25450
20240115	25450	28462
20240115	28462	25464
20240115	25464	
20240115	37849	28406
20240115	28406	25408
20240115	25408	28420
20240115	28420	25422
20240115	25422	28434
20240115	28434	25436
20240115	25436	28448
20240115	28448	25450
20240115	25450	28462
20240115	28462	25464
20240115	25464	
20240115	28468	37899
20240115	37899	28510
20240115	28510	28574
20240115	28574	28528
20240115	28528	28584
20240115	28584	28538
20240115	28538	28594
20240115	28594	28548
20240115	28548	
20240115	28474	37893
20240115	37893	28382
20240115	28382	25563
20240115	25563	
20240115	28404	25406
20240115	25406	28418
20240115	28418	25420
20240115	25420	28432
20240115	28432	25434
20240115	25434	28446
20240115	28446	25448
20240115	25448	28460
20240115	28460	25462
20240115	25462	
20240115	28404	25406
20240115	25406	28418
20240115	28418	25420
20240115	25420	28432
20240115	28432	25434
20240115	25434	28446
20240115	28446	25448
20240115	25448	28460
20240115	28460	25462
20240115	25462	
20240115	28470	37889
20240115	37889	37894
20240115	37894	
20240115	28410	25412
20240115	25412	28424
20240115	28424	25426
20240115	25426	28438
20240115	28438	25440
20240115	25440	28452
20240115	28452	25454
20240115	25454	28480
20240115	28480	25468
20240115	25468	
20240115	28410	25412
20240115	25412	28424
20240115	28424	25426
20240115	25426	28438
20240115	28438	25440
20240115	25440	28452
20240115	28452	25454
20240115	25454	28480
20240115	28480	25468
20240115	25468	
20240115	28478	25484
20240115	25484	28568
20240115	28568	28522
20240115	28522	28578
20240115	28578	28532
20240115	28532	28588
20240115	28588	28542
20240115	28542	28598
20240115	28598	28552
20240115	28552	37888
20240115	37888	28393
20240115	28393	
20240115	28478	25484
20240115	25484	28568
20240115	28568	28522
20240115	28522	28578
20240115	28578	28532
20240115	28532	28588
20240115	28588	28542
20240115	28542	28598
20240115	28598	28552
20240115	28552	37888
20240115	37888	
20240115	28408	25410
20240115	25410	28422
20240115	28422	25424
20240115	25424	28436
20240115	28436	25438
20240115	25438	28450
20240115	28450	25452
20240115	25452	28464
20240115	28464	25466
20240115	25466	
20240115	28408	25410
20240115	25410	28422
20240115	28422	25424
20240115	25424	28436
20240115	28436	25438
20240115	25438	28450
20240115	28450	25452
20240115	25452	28464
20240115	28464	25466
20240115	25466	
20240115	28414	25416
20240115	25416	28428
20240115	28428	25430
20240115	25430	28442
20240115	28442	25444
20240115	25444	28454
20240115	28454	25456
20240115	25456	28482
20240115	28482	25470
20240115	25470	
20240115	28414	25416
20240115	25416	28428
20240115	28428	25430
20240115	25430	28442
20240115	28442	25444
20240115	25444	28454
20240115	28454	25456
20240115	25456	28482
20240115	28482	25470
20240115	25470	
20240115	78301	78300
20240115	78300	78309
20240115	78309	78308
20240115	78308	78317
20240115	78317	78316
20240115	78316	78325
20240115	78325	78324
20240115	78324	78333
20240115	78333	78332
20240115	78332	78341
20240115	78341	78340
20240115	78340	78349
20240115	78349	78348
20240115	78348	78357
20240115	78357	78356
20240115	78356	78365
20240115	78365	78364
20240115	78364	78373
20240115	78373	78372
20240115	78372	
20240115	78303	78302
20240115	78302	78311
20240115	78311	78310
20240115	78310	78319
20240115	78319	78318
20240115	78318	78327
20240115	78327	78326
20240115	78326	78335
20240115	78335	78334
20240115	78334	78343
20240115	78343	78342
20240115	78342	78351
20240115	78351	78350
20240115	78350	78359
20240115	78359	78358
20240115	78358	78367
20240115	78367	78366
20240115	78366	
20240115	78305	78304
20240115	78304	78313
20240115	78313	78312
20240115	78312	78321
20240115	78321	78320
20240115	78320	78329
20240115	78329	78328
20240115	78328	78337
20240115	78337	78336
20240115	78336	78345
20240115	78345	78344
20240115	78344	78353
20240115	78353	78352
20240115	78352	78361
20240115	78361	78360
20240115	78360	78369
20240115	78369	78368
20240115	78368	
20240115	78307	78306
20240115	78306	78315
20240115	78315	78314
20240115	78314	78323
20240115	78323	78322
20240115	78322	78331
20240115	78331	78330
20240115	78330	78339
20240115	78339	78338
20240115	78338	78347
20240115	78347	78346
20240115	78346	78355
20240115	78355	78354
20240115	78354	78363
20240115	78363	78362
20240115	78362	78371
20240115	78371	78370
20240115	78370	
20240115	36281	77982
20240115	77982	77981
20240115	77981	77988
20240115	77988	77989
20240115	77989	36284
20240115	36284	
20240115	36281	77980
20240115	77980	36505
20240115	36505	36508
20240115	36508	77886
20240115	77886	77878
20240115	77878	77821
20240115	77821	36522
20240115	36522	77991
20240115	77991	77992
20240115	77992	
20240115	36289	77984
20240115	77984	78149
20240115	78149	78154
20240115	78154	78167
20240115	78167	78174
20240115	78174	78183
20240115	78183	78186
20240115	78186	78195
20240115	78195	
20240115	36291	77986
20240115	77986	78153
20240115	78153	78170
20240115	78170	78077
20240115	78077	78098
20240115	78098	
20240115	36501	36502
20240115	36502	77880
20240115	77880	77872
20240115	77872	77875
20240115	77875	36290
20240115	36290	36524
20240115	36524	77851
20240115	77851	77894
20240115	77894	36515
20240115	36515	
20240115	36503	36504
20240115	36504	77882
20240115	77882	77874
20240115	77874	77877
20240115	77877	77814
20240115	77814	77823
20240115	77823	77818
20240115	77818	77827
20240115	77827	77822
20240115	77822	77831
20240115	77831	77826
20240115	77826	77835
20240115	77835	77830
20240115	77830	77839
20240115	77839	77834
20240115	77834	77843
20240115	77843	77838
20240115	77838	77847
20240115	77847	77890
20240115	77890	36511
20240115	36511	77857
20240115	77857	77852
20240115	77852	77861
20240115	77861	77856
20240115	77856	77865
20240115	77865	77860
20240115	77860	77869
20240115	77869	36292
20240115	36292	
20240115	36507	77884
20240115	77884	77876
20240115	77876	77819
20240115	77819	77816
20240115	77816	77825
20240115	77825	77820
20240115	77820	77829
20240115	77829	77824
20240115	77824	77833
20240115	77833	77828
20240115	77828	77837
20240115	77837	77832
20240115	77832	77841
20240115	77841	77836
20240115	77836	77845
20240115	77845	77840
20240115	77840	77849
20240115	77849	77892
20240115	77892	36513
20240115	36513	
20240115	78600	78634
20240115	78634	78604
20240115	78604	78638
20240115	78638	78608
20240115	78608	78642
20240115	78642	78612
20240115	78612	78646
20240115	78646	78616
20240115	78616	78650
20240115	78650	78620
20240115	78620	78654
20240115	78654	78624
20240115	78624	78658
20240115	78658	78628
20240115	78628	78662
20240115	78662	
20240115	78632	78602
20240115	78602	78636
20240115	78636	78606
20240115	78606	78640
20240115	78640	78610
20240115	78610	78644
20240115	78644	78614
20240115	78614	78648
20240115	78648	78618
20240115	78618	78652
20240115	78652	78622
20240115	78622	78656
20240115	78656	78626
20240115	78626	78660
20240115	78660	78630
20240115	78630	
20240115	88600	87702
20240115	87702	88602
20240115	88602	87704
20240115	87704	88604
20240115	88604	87708
20240115	87708	88606
20240115	88606	87712
20240115	87712	88608
20240115	88608	88638
20240115	88638	87620
20240115	87620	87718
20240115	87718	87624
20240115	87624	87722
20240115	87722	87628
20240115	87628	87726
20240115	87726	87632
20240115	87632	87730
20240115	87730	87636
20240115	87636	87734
20240115	87734	87640
20240115	87640	87738
20240115	87738	87644
20240115	87644	87742
20240115	87742	87648
20240115	87648	87746
20240115	87746	87650
20240115	87650	88654
20240115	88654	87652
20240115	87652	87750
20240115	87750	87654
20240115	87654	88656
20240115	88656	87656
20240115	87656	87754
20240115	87754	87660
20240115	87660	87758
20240115	87758	87664
20240115	87664	87762
20240115	87762	
20240115	87604	88632
20240115	88632	87608
20240115	87608	87706
20240115	87706	87612
20240115	87612	87710
20240115	87710	87616
20240115	87616	87714
20240115	87714	88610
20240115	88610	88640
20240115	88640	88612
20240115	88612	88642
20240115	88642	88614
20240115	88614	88644
20240115	88644	88616
20240115	88616	88646
20240115	88646	88618
20240115	88618	88648
20240115	88648	88620
20240115	88620	88650
20240115	88650	88622
20240115	88622	88652
20240115	88652	88624
20240115	88624	87748
20240115	87748	88626
20240115	88626	87752
20240115	87752	88628
20240115	88628	88658
20240115	88658	88630
20240115	88630	88660
20240115	88660	
20240115	87606	88634
20240115	88634	87614
20240115	87614	88636
20240115	88636	87618
20240115	87618	87716
20240115	87716	87622
20240115	87622	87720
20240115	87720	87626
20240115	87626	87724
20240115	87724	87630
20240115	87630	87728
20240115	87728	87634
20240115	87634	87732
20240115	87732	87638
20240115	87638	87736
20240115	87736	87642
20240115	87642	87740
20240115	87740	87646
20240115	87646	87744
20240115	87744	87658
20240115	87658	87756
20240115	87756	87662
20240115	87662	87760
20240115	87760	
20240115	87610	88662
20240115	88662	
20240115	37602	15826
20240115	15826	15808
20240115	15808	37605
20240115	37605	37612
20240115	37612	15836
20240115	15836	15820
20240115	15820	37619
